,id_number,customer_class,pick_up_location,speciality,hospital,ambulance_location,arrival_date,waiting_time,service_start_date,service_time,pick_up_time,delay_at_site,to_hospital_time,delay_at_hospital,return_to_loc_time,service_end_date,time_blocked,exit_date,destination,queue_size_at_arrival,queue_size_at_departure,Trial
569,547,691,230,1,False,False,3.721032821149349,0.0,3.721032821149349,0.0,False,False,False,False,False,3.721032821149349,0.0,3.721032821149349,-1,0,0,0
570,548,697,232,1,False,False,3.7281686335717255,0.0,3.7281686335717255,0.0,False,False,False,False,False,3.7281686335717255,0.0,3.7281686335717255,-1,0,0,0
571,549,295,98,1,False,False,3.7524830362672956,0.0,3.7524830362672956,0.0,False,False,False,False,False,3.7524830362672956,0.0,3.7524830362672956,-1,0,0,0
572,550,8,2,2,False,False,3.7690801360508326,0.0,3.7690801360508326,0.0,False,False,False,False,False,3.7690801360508326,0.0,3.7690801360508326,-1,0,0,0
573,551,64,21,1,False,False,3.7716563864004335,0.0,3.7716563864004335,0.0,False,False,False,False,False,3.7716563864004335,0.0,3.7716563864004335,-1,0,0,0
574,552,245,81,2,False,False,3.7750677955114647,0.0,3.7750677955114647,0.0,False,False,False,False,False,3.7750677955114647,0.0,3.7750677955114647,-1,0,0,0
575,553,305,101,2,False,False,3.782500072794638,0.0,3.782500072794638,0.0,False,False,False,False,False,3.782500072794638,0.0,3.782500072794638,-1,0,0,0
576,554,662,220,2,False,False,3.7840448608769406,0.0,3.7840448608769406,0.0,False,False,False,False,False,3.7840448608769406,0.0,3.7840448608769406,-1,0,0,0
577,555,332,110,2,False,False,3.798975130566763,0.0,3.798975130566763,0.0,False,False,False,False,False,3.798975130566763,0.0,3.798975130566763,-1,0,0,0
578,556,209,69,2,False,False,3.821638233302027,0.0,3.821638233302027,0.0,False,False,False,False,False,3.821638233302027,0.0,3.821638233302027,-1,0,0,0
579,557,49,16,1,False,False,3.8241432516013876,0.0,3.8241432516013876,0.0,False,False,False,False,False,3.8241432516013876,0.0,3.8241432516013876,-1,0,0,0
580,558,215,71,2,False,False,3.828672738963559,0.0,3.828672738963559,0.0,False,False,False,False,False,3.828672738963559,0.0,3.828672738963559,-1,0,0,0
581,559,493,164,1,False,False,3.832418134232903,0.0,3.832418134232903,0.0,False,False,False,False,False,3.832418134232903,0.0,3.832418134232903,-1,0,0,0
582,560,233,77,2,False,False,3.8405466649101623,0.0,3.8405466649101623,0.0,False,False,False,False,False,3.8405466649101623,0.0,3.8405466649101623,-1,0,0,0
583,561,386,128,2,False,False,3.843882418690864,0.0,3.843882418690864,0.0,False,False,False,False,False,3.843882418690864,0.0,3.843882418690864,-1,0,0,0
584,562,742,247,1,False,False,3.846435135174366,0.0,3.846435135174366,0.0,False,False,False,False,False,3.846435135174366,0.0,3.846435135174366,-1,0,0,0
585,563,746,248,2,False,False,3.878668498096116,0.0,3.878668498096116,0.0,False,False,False,False,False,3.878668498096116,0.0,3.878668498096116,-1,0,0,0
586,564,554,184,2,False,False,3.8850066696810273,0.0,3.8850066696810273,0.0,False,False,False,False,False,3.8850066696810273,0.0,3.8850066696810273,-1,0,0,0
587,565,392,130,2,False,False,3.8976837656237926,0.0,3.8976837656237926,0.0,False,False,False,False,False,3.8976837656237926,0.0,3.8976837656237926,-1,0,0,0
588,566,781,260,1,False,False,3.9016784258153003,0.0,3.9016784258153003,0.0,False,False,False,False,False,3.9016784258153003,0.0,3.9016784258153003,-1,0,0,0
589,567,218,72,2,False,False,3.904593018596993,0.0,3.904593018596993,0.0,False,False,False,False,False,3.904593018596993,0.0,3.904593018596993,-1,0,0,0
590,568,374,124,2,False,False,3.907402877978087,0.0,3.907402877978087,0.0,False,False,False,False,False,3.907402877978087,0.0,3.907402877978087,-1,0,0,0
591,569,767,255,2,False,False,3.923545067146191,0.0,3.923545067146191,0.0,False,False,False,False,False,3.923545067146191,0.0,3.923545067146191,-1,0,0,0
592,570,53,17,2,False,False,3.925097985799181,0.0,3.925097985799181,0.0,False,False,False,False,False,3.925097985799181,0.0,3.925097985799181,-1,0,0,0
593,571,764,254,2,False,False,3.9365129004301083,0.0,3.9365129004301083,0.0,False,False,False,False,False,3.9365129004301083,0.0,3.9365129004301083,-1,0,0,0
594,572,683,227,2,False,False,3.9457548412859342,0.0,3.9457548412859342,0.0,False,False,False,False,False,3.9457548412859342,0.0,3.9457548412859342,-1,0,0,0
595,573,59,19,2,False,False,3.947186274082877,0.0,3.947186274082877,0.0,False,False,False,False,False,3.947186274082877,0.0,3.947186274082877,-1,0,0,0
596,574,638,212,2,False,False,3.954013035924646,0.0,3.954013035924646,0.0,False,False,False,False,False,3.954013035924646,0.0,3.954013035924646,-1,0,0,0
597,575,386,128,2,False,False,3.968127219401019,0.0,3.968127219401019,0.0,False,False,False,False,False,3.968127219401019,0.0,3.968127219401019,-1,0,0,0
598,576,59,19,2,False,False,3.9688414171080257,0.0,3.9688414171080257,0.0,False,False,False,False,False,3.9688414171080257,0.0,3.9688414171080257,-1,0,0,0
599,577,386,128,2,False,False,3.969306948707336,0.0,3.969306948707336,0.0,False,False,False,False,False,3.969306948707336,0.0,3.969306948707336,-1,0,0,0
600,578,139,46,1,False,False,3.969336046322401,0.0,3.969336046322401,0.0,False,False,False,False,False,3.969336046322401,0.0,3.969336046322401,-1,0,0,0
601,579,616,205,1,False,False,3.970091642374574,0.0,3.970091642374574,0.0,False,False,False,False,False,3.970091642374574,0.0,3.970091642374574,-1,0,0,0
602,580,250,83,1,False,False,3.9840557369485516,0.0,3.9840557369485516,0.0,False,False,False,False,False,3.9840557369485516,0.0,3.9840557369485516,-1,0,0,0
603,581,617,205,2,False,False,3.997822824775313,0.0,3.997822824775313,0.0,False,False,False,False,False,3.997822824775313,0.0,3.997822824775313,-1,0,0,0
604,582,631,210,1,False,False,4.001178667340769,0.0,4.001178667340769,0.0,False,False,False,False,False,4.001178667340769,0.0,4.001178667340769,-1,0,0,0
605,583,307,102,1,False,False,4.011312006836028,0.0,4.011312006836028,0.0,False,False,False,False,False,4.011312006836028,0.0,4.011312006836028,-1,0,0,0
606,93,517,172,1,False,13,0.5780041288744497,0.0,0.5780041288744497,0.0,False,False,False,False,False,0.5780041288744497,0.0,0.5780041288744497,15,0,0,0
607,93,517,172,1,,13,0.5780041288744497,0.0,0.5780041288744497,3.4360033320071217,0.517952754410684,0,,,2.918050577596438,4.0140074608815715,0.0,4.0140074608815715,-1,1,2,0
608,585,254,84,2,False,False,4.024889947976726,0.0,4.024889947976726,0.0,False,False,False,False,False,4.024889947976726,0.0,4.024889947976726,-1,0,0,0
609,586,416,138,2,False,False,4.035100417343371,0.0,4.035100417343371,0.0,False,False,False,False,False,4.035100417343371,0.0,4.035100417343371,-1,0,0,0
610,587,707,235,2,False,False,4.056355728304544,0.0,4.056355728304544,0.0,False,False,False,False,False,4.056355728304544,0.0,4.056355728304544,-1,0,0,0
611,588,106,35,1,False,False,4.058531361369155,0.0,4.058531361369155,0.0,False,False,False,False,False,4.058531361369155,0.0,4.058531361369155,-1,0,0,0
612,589,197,65,2,False,False,4.072185227124347,0.0,4.072185227124347,0.0,False,False,False,False,False,4.072185227124347,0.0,4.072185227124347,-1,0,0,0
613,590,385,128,1,False,False,4.075457374167016,0.0,4.075457374167016,0.0,False,False,False,False,False,4.075457374167016,0.0,4.075457374167016,-1,0,0,0
614,591,550,183,1,False,False,4.093400633002324,0.0,4.093400633002324,0.0,False,False,False,False,False,4.093400633002324,0.0,4.093400633002324,-1,0,0,0
615,592,776,258,2,False,False,4.097365770950172,0.0,4.097365770950172,0.0,False,False,False,False,False,4.097365770950172,0.0,4.097365770950172,-1,0,0,0
616,593,49,16,1,False,False,4.106826808504944,0.0,4.106826808504944,0.0,False,False,False,False,False,4.106826808504944,0.0,4.106826808504944,-1,0,0,0
617,594,740,246,2,False,False,4.111802263877335,0.0,4.111802263877335,0.0,False,False,False,False,False,4.111802263877335,0.0,4.111802263877335,-1,0,0,0
618,595,760,253,1,False,False,4.113956571021808,0.0,4.113956571021808,0.0,False,False,False,False,False,4.113956571021808,0.0,4.113956571021808,-1,0,0,0
619,596,524,174,2,False,False,4.118530813584226,0.0,4.118530813584226,0.0,False,False,False,False,False,4.118530813584226,0.0,4.118530813584226,-1,0,0,0
620,597,505,168,1,False,False,4.1223336259756564,0.0,4.1223336259756564,0.0,False,False,False,False,False,4.1223336259756564,0.0,4.1223336259756564,-1,0,0,0
621,598,31,10,1,False,False,4.146685143976657,0.0,4.146685143976657,0.0,False,False,False,False,False,4.146685143976657,0.0,4.146685143976657,-1,0,0,0
622,599,394,131,1,False,False,4.148582841563978,0.0,4.148582841563978,0.0,False,False,False,False,False,4.148582841563978,0.0,4.148582841563978,-1,0,0,0
623,600,209,69,2,False,False,4.1489173760465965,0.0,4.1489173760465965,0.0,False,False,False,False,False,4.1489173760465965,0.0,4.1489173760465965,-1,0,0,0
624,601,689,229,2,False,False,4.172660448416585,0.0,4.172660448416585,0.0,False,False,False,False,False,4.172660448416585,0.0,4.172660448416585,-1,0,0,0
625,602,281,93,2,False,False,4.179036160464688,0.0,4.179036160464688,0.0,False,False,False,False,False,4.179036160464688,0.0,4.179036160464688,-1,0,0,0
626,603,391,130,1,False,False,4.182667157721833,0.0,4.182667157721833,0.0,False,False,False,False,False,4.182667157721833,0.0,4.182667157721833,-1,0,0,0
627,604,493,164,1,False,False,4.189404421592341,0.0,4.189404421592341,0.0,False,False,False,False,False,4.189404421592341,0.0,4.189404421592341,-1,0,0,0
628,605,86,28,2,False,False,4.194364766504822,0.0,4.194364766504822,0.0,False,False,False,False,False,4.194364766504822,0.0,4.194364766504822,-1,0,0,0
629,606,754,251,1,False,False,4.195188168080394,0.0,4.195188168080394,0.0,False,False,False,False,False,4.195188168080394,0.0,4.195188168080394,-1,0,0,0
630,607,49,16,1,False,False,4.201560805378756,0.0,4.201560805378756,0.0,False,False,False,False,False,4.201560805378756,0.0,4.201560805378756,-1,0,0,0
631,608,743,247,2,False,False,4.204701618980517,0.0,4.204701618980517,0.0,False,False,False,False,False,4.204701618980517,0.0,4.204701618980517,-1,0,0,0
632,609,547,182,1,False,False,4.211981895955866,0.0,4.211981895955866,0.0,False,False,False,False,False,4.211981895955866,0.0,4.211981895955866,-1,0,0,0
633,610,670,223,1,False,False,4.212379940933036,0.0,4.212379940933036,0.0,False,False,False,False,False,4.212379940933036,0.0,4.212379940933036,-1,0,0,0
634,611,707,235,2,False,False,4.214861090146872,0.0,4.214861090146872,0.0,False,False,False,False,False,4.214861090146872,0.0,4.214861090146872,-1,0,0,0
635,612,169,56,1,False,False,4.216221827679319,0.0,4.216221827679319,0.0,False,False,False,False,False,4.216221827679319,0.0,4.216221827679319,-1,0,0,0
636,613,38,12,2,False,False,4.224826157405329,0.0,4.224826157405329,0.0,False,False,False,False,False,4.224826157405329,0.0,4.224826157405329,-1,0,0,0
637,614,679,226,1,False,False,4.230638282958173,0.0,4.230638282958173,0.0,False,False,False,False,False,4.230638282958173,0.0,4.230638282958173,-1,0,0,0
638,615,287,95,2,False,False,4.230893446678058,0.0,4.230893446678058,0.0,False,False,False,False,False,4.230893446678058,0.0,4.230893446678058,-1,0,0,0
639,616,140,46,2,False,False,4.234608051061274,0.0,4.234608051061274,0.0,False,False,False,False,False,4.234608051061274,0.0,4.234608051061274,-1,0,0,0
640,134,551,183,2,False,6,0.8792818446101853,0.0,0.8792818446101853,0.0,False,False,False,False,False,0.8792818446101853,0.0,0.8792818446101853,8,0,0,0
641,134,551,183,2,,6,0.8792818446101853,0.0,0.8792818446101853,3.3592786242355777,2.6616504696353345,0,,,0.6976281546002426,4.238560468845763,0.0,4.238560468845763,-1,0,0,0
642,618,392,130,2,False,False,4.2461865254405575,0.0,4.2461865254405575,0.0,False,False,False,False,False,4.2461865254405575,0.0,4.2461865254405575,-1,0,0,0
643,619,373,124,1,False,False,4.246821093083072,0.0,4.246821093083072,0.0,False,False,False,False,False,4.246821093083072,0.0,4.246821093083072,-1,0,0,0
644,620,403,134,1,False,False,4.250564540460493,0.0,4.250564540460493,0.0,False,False,False,False,False,4.250564540460493,0.0,4.250564540460493,-1,0,0,0
645,621,47,15,2,False,False,4.251479127289042,0.0,4.251479127289042,0.0,False,False,False,False,False,4.251479127289042,0.0,4.251479127289042,-1,0,0,0
646,622,386,128,2,False,False,4.252221510570707,0.0,4.252221510570707,0.0,False,False,False,False,False,4.252221510570707,0.0,4.252221510570707,-1,0,0,0
647,623,397,132,1,False,False,4.26377180171292,0.0,4.26377180171292,0.0,False,False,False,False,False,4.26377180171292,0.0,4.26377180171292,-1,0,0,0
648,624,184,61,1,False,False,4.2650471408151445,0.0,4.2650471408151445,0.0,False,False,False,False,False,4.2650471408151445,0.0,4.2650471408151445,-1,0,0,0
649,625,616,205,1,False,False,4.265685130021354,0.0,4.265685130021354,0.0,False,False,False,False,False,4.265685130021354,0.0,4.265685130021354,-1,0,0,0
650,626,50,16,2,False,False,4.267625686820954,0.0,4.267625686820954,0.0,False,False,False,False,False,4.267625686820954,0.0,4.267625686820954,-1,0,0,0
651,627,400,133,1,False,False,4.268945216462117,0.0,4.268945216462117,0.0,False,False,False,False,False,4.268945216462117,0.0,4.268945216462117,-1,0,0,0
652,628,43,14,1,False,False,4.27061502325333,0.0,4.27061502325333,0.0,False,False,False,False,False,4.27061502325333,0.0,4.27061502325333,-1,0,0,0
653,629,430,143,1,False,False,4.2717084019412095,0.0,4.2717084019412095,0.0,False,False,False,False,False,4.2717084019412095,0.0,4.2717084019412095,-1,0,0,0
654,630,698,232,2,False,False,4.2745176001275755,0.0,4.2745176001275755,0.0,False,False,False,False,False,4.2745176001275755,0.0,4.2745176001275755,-1,0,0,0
655,631,643,214,1,False,False,4.288109401899865,0.0,4.288109401899865,0.0,False,False,False,False,False,4.288109401899865,0.0,4.288109401899865,-1,0,0,0
656,632,386,128,2,False,False,4.29503521806813,0.0,4.29503521806813,0.0,False,False,False,False,False,4.29503521806813,0.0,4.29503521806813,-1,0,0,0
657,138,68,22,2,False,63,0.9084782073465583,0.0,0.9084782073465583,0.0,False,False,False,False,False,0.9084782073465583,0.0,0.9084782073465583,65,0,0,0
658,138,68,22,2,,63,0.9084782073465583,0.0,0.9084782073465583,3.393916605932935,3.1525377562958115,0,,,0.24137884963712328,4.302394813279493,0.0,4.302394813279493,-1,2,2,0
659,634,617,205,2,False,False,4.318773450101946,0.0,4.318773450101946,0.0,False,False,False,False,False,4.318773450101946,0.0,4.318773450101946,-1,0,0,0
660,635,214,71,1,False,False,4.341846236203844,0.0,4.341846236203844,0.0,False,False,False,False,False,4.341846236203844,0.0,4.341846236203844,-1,0,0,0
661,636,85,28,1,False,False,4.346239443390724,0.0,4.346239443390724,0.0,False,False,False,False,False,4.346239443390724,0.0,4.346239443390724,-1,0,0,0
662,637,242,80,2,False,False,4.376276424003086,0.0,4.376276424003086,0.0,False,False,False,False,False,4.376276424003086,0.0,4.376276424003086,-1,0,0,0
663,638,539,179,2,False,False,4.393594443961816,0.0,4.393594443961816,0.0,False,False,False,False,False,4.393594443961816,0.0,4.393594443961816,-1,0,0,0
664,639,410,136,2,False,False,4.409728064249829,0.0,4.409728064249829,0.0,False,False,False,False,False,4.409728064249829,0.0,4.409728064249829,-1,0,0,0
665,640,227,75,2,False,False,4.417086004036244,0.0,4.417086004036244,0.0,False,False,False,False,False,4.417086004036244,0.0,4.417086004036244,-1,0,0,0
666,641,385,128,1,False,False,4.417600779527097,0.0,4.417600779527097,0.0,False,False,False,False,False,4.417600779527097,0.0,4.417600779527097,-1,0,0,0
667,642,46,15,1,False,False,4.431253662109134,0.0,4.431253662109134,0.0,False,False,False,False,False,4.431253662109134,0.0,4.431253662109134,-1,0,0,0
668,643,59,19,2,False,False,4.433106177579378,0.0,4.433106177579378,0.0,False,False,False,False,False,4.433106177579378,0.0,4.433106177579378,-1,0,0,0
669,644,388,129,1,False,False,4.436290679309851,0.0,4.436290679309851,0.0,False,False,False,False,False,4.436290679309851,0.0,4.436290679309851,-1,0,0,0
670,645,397,132,1,False,False,4.438494612116018,0.0,4.438494612116018,0.0,False,False,False,False,False,4.438494612116018,0.0,4.438494612116018,-1,0,0,0
671,646,127,42,1,False,False,4.449352694908372,0.0,4.449352694908372,0.0,False,False,False,False,False,4.449352694908372,0.0,4.449352694908372,-1,0,0,0
672,647,392,130,2,False,False,4.451021014446107,0.0,4.451021014446107,0.0,False,False,False,False,False,4.451021014446107,0.0,4.451021014446107,-1,0,0,0
673,648,253,84,1,False,False,4.451981340892878,0.0,4.451981340892878,0.0,False,False,False,False,False,4.451981340892878,0.0,4.451981340892878,-1,0,0,0
674,649,398,132,2,False,False,4.454284127605134,0.0,4.454284127605134,0.0,False,False,False,False,False,4.454284127605134,0.0,4.454284127605134,-1,0,0,0
675,650,230,76,2,False,False,4.455982445507398,0.0,4.455982445507398,0.0,False,False,False,False,False,4.455982445507398,0.0,4.455982445507398,-1,0,0,0
676,651,506,168,2,False,False,4.456409401206851,0.0,4.456409401206851,0.0,False,False,False,False,False,4.456409401206851,0.0,4.456409401206851,-1,0,0,0
677,652,614,204,2,False,False,4.456447047597516,0.0,4.456447047597516,0.0,False,False,False,False,False,4.456447047597516,0.0,4.456447047597516,-1,0,0,0
678,653,307,102,1,False,False,4.458714441726677,0.0,4.458714441726677,0.0,False,False,False,False,False,4.458714441726677,0.0,4.458714441726677,-1,0,0,0
679,654,569,189,2,False,False,4.460655172126861,0.0,4.460655172126861,0.0,False,False,False,False,False,4.460655172126861,0.0,4.460655172126861,-1,0,0,0
680,655,770,256,2,False,False,4.463769073537059,0.0,4.463769073537059,0.0,False,False,False,False,False,4.463769073537059,0.0,4.463769073537059,-1,0,0,0
681,656,64,21,1,False,False,4.464251336432127,0.0,4.464251336432127,0.0,False,False,False,False,False,4.464251336432127,0.0,4.464251336432127,-1,0,0,0
682,657,71,23,2,False,False,4.465649617607952,0.0,4.465649617607952,0.0,False,False,False,False,False,4.465649617607952,0.0,4.465649617607952,-1,0,0,0
683,658,682,227,1,False,False,4.465715954537006,0.0,4.465715954537006,0.0,False,False,False,False,False,4.465715954537006,0.0,4.465715954537006,-1,0,0,0
684,659,517,172,1,False,False,4.4878658039045884,0.0,4.4878658039045884,0.0,False,False,False,False,False,4.4878658039045884,0.0,4.4878658039045884,-1,0,0,0
685,660,109,36,1,False,False,4.496014384604842,0.0,4.496014384604842,0.0,False,False,False,False,False,4.496014384604842,0.0,4.496014384604842,-1,0,0,0
686,661,386,128,2,False,False,4.498230960461683,0.0,4.498230960461683,0.0,False,False,False,False,False,4.498230960461683,0.0,4.498230960461683,-1,0,0,0
687,662,517,172,1,False,False,4.5054763047375905,0.0,4.5054763047375905,0.0,False,False,False,False,False,4.5054763047375905,0.0,4.5054763047375905,-1,0,0,0
688,663,614,204,2,False,False,4.510587286888393,0.0,4.510587286888393,0.0,False,False,False,False,False,4.510587286888393,0.0,4.510587286888393,-1,0,0,0
689,664,761,253,2,False,False,4.518309057388128,0.0,4.518309057388128,0.0,False,False,False,False,False,4.518309057388128,0.0,4.518309057388128,-1,0,0,0
690,665,386,128,2,False,False,4.526942243690549,0.0,4.526942243690549,0.0,False,False,False,False,False,4.526942243690549,0.0,4.526942243690549,-1,0,0,0
691,666,682,227,1,False,False,4.54124563186112,0.0,4.54124563186112,0.0,False,False,False,False,False,4.54124563186112,0.0,4.54124563186112,-1,0,0,0
692,667,310,103,1,False,False,4.547294625059619,0.0,4.547294625059619,0.0,False,False,False,False,False,4.547294625059619,0.0,4.547294625059619,-1,0,0,0
693,668,412,137,1,False,False,4.556541930055236,0.0,4.556541930055236,0.0,False,False,False,False,False,4.556541930055236,0.0,4.556541930055236,-1,0,0,0
694,669,686,228,2,False,False,4.557211958478956,0.0,4.557211958478956,0.0,False,False,False,False,False,4.557211958478956,0.0,4.557211958478956,-1,0,0,0
695,670,17,5,2,False,False,4.566297410696319,0.0,4.566297410696319,0.0,False,False,False,False,False,4.566297410696319,0.0,4.566297410696319,-1,0,0,0
696,671,682,227,1,False,False,4.567299872611325,0.0,4.567299872611325,0.0,False,False,False,False,False,4.567299872611325,0.0,4.567299872611325,-1,0,0,0
697,672,736,245,1,False,False,4.570852180146382,0.0,4.570852180146382,0.0,False,False,False,False,False,4.570852180146382,0.0,4.570852180146382,-1,0,0,0
698,673,616,205,1,False,False,4.57410949715592,0.0,4.57410949715592,0.0,False,False,False,False,False,4.57410949715592,0.0,4.57410949715592,-1,0,0,0
699,674,59,19,2,False,False,4.574909646774131,0.0,4.574909646774131,0.0,False,False,False,False,False,4.574909646774131,0.0,4.574909646774131,-1,0,0,0
700,675,160,53,1,False,False,4.578866740761892,0.0,4.578866740761892,0.0,False,False,False,False,False,4.578866740761892,0.0,4.578866740761892,-1,0,0,0
701,676,568,189,1,False,False,4.582893419090618,0.0,4.582893419090618,0.0,False,False,False,False,False,4.582893419090618,0.0,4.582893419090618,-1,0,0,0
702,677,368,122,2,False,False,4.587457306247591,0.0,4.587457306247591,0.0,False,False,False,False,False,4.587457306247591,0.0,4.587457306247591,-1,0,0,0
703,678,296,98,2,False,False,4.592961211491743,0.0,4.592961211491743,0.0,False,False,False,False,False,4.592961211491743,0.0,4.592961211491743,-1,0,0,0
704,679,683,227,2,False,False,4.593474535600845,0.0,4.593474535600845,0.0,False,False,False,False,False,4.593474535600845,0.0,4.593474535600845,-1,0,0,0
705,680,62,20,2,False,False,4.594389737275956,0.0,4.594389737275956,0.0,False,False,False,False,False,4.594389737275956,0.0,4.594389737275956,-1,0,0,0
706,681,71,23,2,False,False,4.601787933533035,0.0,4.601787933533035,0.0,False,False,False,False,False,4.601787933533035,0.0,4.601787933533035,-1,0,0,0
707,682,662,220,2,False,False,4.614385878785277,0.0,4.614385878785277,0.0,False,False,False,False,False,4.614385878785277,0.0,4.614385878785277,-1,0,0,0
708,683,191,63,2,False,False,4.631752610092374,0.0,4.631752610092374,0.0,False,False,False,False,False,4.631752610092374,0.0,4.631752610092374,-1,0,0,0
709,684,686,228,2,False,False,4.6332089373643806,0.0,4.6332089373643806,0.0,False,False,False,False,False,4.6332089373643806,0.0,4.6332089373643806,-1,0,0,0
710,685,368,122,2,False,False,4.635033501667012,0.0,4.635033501667012,0.0,False,False,False,False,False,4.635033501667012,0.0,4.635033501667012,-1,0,0,0
711,686,47,15,2,False,False,4.635663356791588,0.0,4.635663356791588,0.0,False,False,False,False,False,4.635663356791588,0.0,4.635663356791588,-1,0,0,0
712,687,14,4,2,False,False,4.647571541694929,0.0,4.647571541694929,0.0,False,False,False,False,False,4.647571541694929,0.0,4.647571541694929,-1,0,0,0
713,688,611,203,2,False,False,4.668872263140892,0.0,4.668872263140892,0.0,False,False,False,False,False,4.668872263140892,0.0,4.668872263140892,-1,0,0,0
714,689,386,128,2,False,False,4.677811181081855,0.0,4.677811181081855,0.0,False,False,False,False,False,4.677811181081855,0.0,4.677811181081855,-1,0,0,0
715,690,71,23,2,False,False,4.678572979056218,0.0,4.678572979056218,0.0,False,False,False,False,False,4.678572979056218,0.0,4.678572979056218,-1,0,0,0
716,691,209,69,2,False,False,4.6932450803160375,0.0,4.6932450803160375,0.0,False,False,False,False,False,4.6932450803160375,0.0,4.6932450803160375,-1,0,0,0
717,692,137,45,2,False,False,4.703910910153942,0.0,4.703910910153942,0.0,False,False,False,False,False,4.703910910153942,0.0,4.703910910153942,-1,0,0,0
718,693,148,49,1,False,False,4.716257088694268,0.0,4.716257088694268,0.0,False,False,False,False,False,4.716257088694268,0.0,4.716257088694268,-1,0,0,0
719,694,775,258,1,False,False,4.75429157292296,0.0,4.75429157292296,0.0,False,False,False,False,False,4.75429157292296,0.0,4.75429157292296,-1,0,0,0
720,695,779,259,2,False,False,4.757098890050409,0.0,4.757098890050409,0.0,False,False,False,False,False,4.757098890050409,0.0,4.757098890050409,-1,0,0,0
721,696,71,23,2,False,False,4.757266343246958,0.0,4.757266343246958,0.0,False,False,False,False,False,4.757266343246958,0.0,4.757266343246958,-1,0,0,0
722,697,683,227,2,False,False,4.763722029409648,0.0,4.763722029409648,0.0,False,False,False,False,False,4.763722029409648,0.0,4.763722029409648,-1,0,0,0
723,698,307,102,1,False,False,4.770492960152685,0.0,4.770492960152685,0.0,False,False,False,False,False,4.770492960152685,0.0,4.770492960152685,-1,0,0,0
724,699,62,20,2,False,False,4.7831272960061755,0.0,4.7831272960061755,0.0,False,False,False,False,False,4.7831272960061755,0.0,4.7831272960061755,-1,0,0,0
725,700,46,15,1,False,False,4.789558552697572,0.0,4.789558552697572,0.0,False,False,False,False,False,4.789558552697572,0.0,4.789558552697572,-1,0,0,0
726,701,55,18,1,False,False,4.798442296609249,0.0,4.798442296609249,0.0,False,False,False,False,False,4.798442296609249,0.0,4.798442296609249,-1,0,0,0
727,702,46,15,1,False,False,4.8034964365137105,0.0,4.8034964365137105,0.0,False,False,False,False,False,4.8034964365137105,0.0,4.8034964365137105,-1,0,0,0
728,703,367,122,1,False,False,4.8064660233145595,0.0,4.8064660233145595,0.0,False,False,False,False,False,4.8064660233145595,0.0,4.8064660233145595,-1,0,0,0
729,704,392,130,2,False,False,4.819676693770655,0.0,4.819676693770655,0.0,False,False,False,False,False,4.819676693770655,0.0,4.819676693770655,-1,0,0,0
730,705,766,255,1,False,False,4.830701646187932,0.0,4.830701646187932,0.0,False,False,False,False,False,4.830701646187932,0.0,4.830701646187932,-1,0,0,0
731,706,394,131,1,False,False,4.847124399549236,0.0,4.847124399549236,0.0,False,False,False,False,False,4.847124399549236,0.0,4.847124399549236,-1,0,0,0
732,707,742,247,1,False,False,4.848600958617976,0.0,4.848600958617976,0.0,False,False,False,False,False,4.848600958617976,0.0,4.848600958617976,-1,0,0,0
733,708,47,15,2,False,False,4.86508210859351,0.0,4.86508210859351,0.0,False,False,False,False,False,4.86508210859351,0.0,4.86508210859351,-1,0,0,0
734,709,200,66,2,False,False,4.874249649826702,0.0,4.874249649826702,0.0,False,False,False,False,False,4.874249649826702,0.0,4.874249649826702,-1,0,0,0
735,710,526,175,1,False,False,4.875201561295545,0.0,4.875201561295545,0.0,False,False,False,False,False,4.875201561295545,0.0,4.875201561295545,-1,0,0,0
736,711,47,15,2,False,False,4.8803764664840426,0.0,4.8803764664840426,0.0,False,False,False,False,False,4.8803764664840426,0.0,4.8803764664840426,-1,0,0,0
737,712,590,196,2,False,False,4.8852426216345615,0.0,4.8852426216345615,0.0,False,False,False,False,False,4.8852426216345615,0.0,4.8852426216345615,-1,0,0,0
738,713,617,205,2,False,False,4.894708028607166,0.0,4.894708028607166,0.0,False,False,False,False,False,4.894708028607166,0.0,4.894708028607166,-1,0,0,0
739,714,32,10,2,False,False,4.895272503657386,0.0,4.895272503657386,0.0,False,False,False,False,False,4.895272503657386,0.0,4.895272503657386,-1,0,0,0
740,715,328,109,1,False,False,4.900387905461879,0.0,4.900387905461879,0.0,False,False,False,False,False,4.900387905461879,0.0,4.900387905461879,-1,0,0,0
741,716,92,30,2,False,False,4.907565230977766,0.0,4.907565230977766,0.0,False,False,False,False,False,4.907565230977766,0.0,4.907565230977766,-1,0,0,0
742,717,229,76,1,False,False,4.907811875540846,0.0,4.907811875540846,0.0,False,False,False,False,False,4.907811875540846,0.0,4.907811875540846,-1,0,0,0
743,718,683,227,2,False,False,4.918355863829951,0.0,4.918355863829951,0.0,False,False,False,False,False,4.918355863829951,0.0,4.918355863829951,-1,0,0,0
744,719,70,23,1,False,False,4.9193729778147155,0.0,4.9193729778147155,0.0,False,False,False,False,False,4.9193729778147155,0.0,4.9193729778147155,-1,0,0,0
745,720,632,210,2,False,False,4.923446026773,0.0,4.923446026773,0.0,False,False,False,False,False,4.923446026773,0.0,4.923446026773,-1,0,0,0
